family,family_dir,split,train_config,task,axis,variant,budget,seed,eval_config,rollout_count,success_rate_at_0p5cm,success_rate_at_1cm,success_rate_at_2cm,success_rate_at_5cm,mean_best_distance,mean_final_distance
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,50,0,avoid_lighting_fixed,150,0.0,0.0,0.0,0.0,0.06009989604353905,0.3341498076915741
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,5,0,avoid_lighting_fixed,150,0.0,0.0,0.0,0.0,0.08745543658733368,0.09424839168787003
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,20,2,avoid_camera_multi_pose,150,0.02666666666666667,0.09333333333333334,0.28,0.7266666666666667,0.03802359568964069,0.22346665439506372
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,20,0,camera_multi_pose,150,0.02,0.04,0.14,0.49333333333333335,0.048910967704529566,0.24207076645145814
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,50,0,avoid_lighting_diverse,150,0.07333333333333333,0.22666666666666666,0.7533333333333333,1.0,0.016301092120508353,0.3586672345797221
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_wide,reach,spatial_distribution,wide_train,5,0,spatial_wide,150,0.0,0.013333333333333334,0.06666666666666667,0.21333333333333335,0.10370884630829096,0.23934805850187937
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_red_only,reach,color,fixed_train,20,1,color_red_only,150,0.0,0.0,0.0,1.0,0.03665244206786156,0.10542984306812286
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_narrow,reach,spatial_distribution,narrow_train,20,0,spatial_narrow,150,0.006666666666666667,0.02666666666666667,0.17333333333333334,0.7,0.04045242411394914,0.13657858127107222
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,5,1,avoid_spatial_wide,150,0.0,0.0,0.02,0.14,0.11439352092643579,0.24913136666019758
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,50,2,camera_multi_pose,150,0.0,0.0,0.02,1.0,0.03414868290225665,0.26690776079893114
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_fixed,reach,camera_location_viewpoint,fixed_train,20,1,camera_fixed,150,0.0,0.0,0.0,1.0,0.03665244206786156,0.10542984306812286
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_fixed,reach,camera_location_viewpoint,fixed_train,50,0,camera_fixed,150,0.0,0.0,0.0,0.0,0.07480687648057938,0.2145576775074005
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_fixed,reach,lighting_direction_intensity,fixed_train,20,1,lighting_fixed,150,0.0,0.0,0.0,0.0,0.18378038704395294,1.0507107973098755
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,5,1,camera_multi_pose,150,0.006666666666666667,0.013333333333333334,0.06666666666666667,0.52,0.05290408634580672,0.1957127317227423
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,50,0,avoid_spatial_narrow,150,0.02,0.08,0.2,0.4866666666666667,0.05345993706335624,0.2240709745635589
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_red_only,avoid_reach,color,fixed_train,5,2,avoid_color_red_only,150,0.0,0.0,0.0,1.0,0.03466292843222618,0.2646956741809845
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,5,0,avoid_spatial_narrow,150,0.0,0.013333333333333334,0.04666666666666667,0.15333333333333332,0.09706825172839065,0.17575519025325775
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_fixed,reach,camera_location_viewpoint,fixed_train,20,2,camera_fixed,150,0.0,0.0,0.0,0.0,0.07478941977024078,0.2569945752620697
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_red_only,reach,color,fixed_train,50,2,color_red_only,150,0.0,0.0,0.0,1.0,0.03543470799922943,0.23853899538516998
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,20,2,avoid_camera_fixed,150,0.0,0.0,0.0,0.0,0.12214865535497665,0.22215422987937927
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_red_only,avoid_reach,color,fixed_train,50,2,avoid_color_red_only,150,0.0,0.0,0.0,1.0,0.038171809166669846,0.30473947525024414
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_fixed,reach,lighting_direction_intensity,fixed_train,50,2,lighting_fixed,150,0.0,0.0,1.0,1.0,0.01554164569824934,0.22667452692985535
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_diverse,reach,lighting_direction_intensity,diverse_train,50,0,lighting_diverse,150,0.0,0.0,0.0,1.0,0.028873651797572772,0.19156575550635654
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,5,2,avoid_camera_fixed,150,0.0,0.0,0.0,1.0,0.03466292843222618,0.2646956741809845
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_multi,avoid_reach,color,diverse_train,5,2,avoid_color_multi,150,0.0,0.0,0.0,1.0,0.03775281173487504,0.19089606632788977
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_diverse,reach,lighting_direction_intensity,diverse_train,20,0,lighting_diverse,150,0.0,0.07333333333333333,0.07333333333333333,0.48,0.0470675146766007,0.31000191390514376
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,5,2,avoid_camera_multi_pose,150,0.0,0.0,0.0,0.12666666666666668,0.07960286560157935,0.17627267462511859
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_multi,reach,color,diverse_train,5,1,color_multi,150,0.0,0.0,0.0,0.5533333333333333,0.04282532495756944,0.21477296551068623
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_multi,avoid_reach,color,diverse_train,50,1,avoid_color_multi,150,0.0,1.0,1.0,1.0,0.007318659185742338,0.26025539020697275
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_red_only,reach,color,fixed_train,5,1,color_red_only,150,0.0,0.0,0.0,0.0,0.055176880210638046,0.2272336632013321
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_multi,avoid_reach,color,diverse_train,5,1,avoid_color_multi,150,0.0,0.0,0.0,0.0,0.2516150477528572,0.7900947964191437
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_narrow,reach,spatial_distribution,narrow_train,5,0,spatial_narrow,150,0.0,0.0,0.013333333333333334,0.15333333333333332,0.0925644321491321,0.2565624512235324
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_multi,avoid_reach,color,diverse_train,50,2,avoid_color_multi,150,0.0,0.0,0.0,1.0,0.040695152953267096,0.46610041975975036
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,5,0,avoid_spatial_wide,150,0.0,0.0,0.04,0.22,0.09997205261141062,0.17125851665933928
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,50,1,avoid_lighting_diverse,150,0.0,0.0,0.0,0.72,0.04555681305627028,0.24074476132790248
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,20,0,avoid_spatial_narrow,150,0.0,0.02,0.04,0.29333333333333333,0.07213006403297186,0.11563114166259765
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_multi,reach,color,diverse_train,5,2,color_multi,150,0.0,0.0,0.0,0.0,0.0866779292623202,0.30285528441270193
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_red_only,avoid_reach,color,fixed_train,20,2,avoid_color_red_only,150,0.0,0.0,0.0,0.0,0.12214865535497665,0.22215422987937927
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_fixed,reach,lighting_direction_intensity,fixed_train,5,1,lighting_fixed,150,0.0,0.0,0.0,0.0,0.1401653289794922,0.7883992195129395
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_wide,reach,spatial_distribution,wide_train,20,2,spatial_wide,150,0.006666666666666667,0.02,0.15333333333333332,0.32,0.08040071144079168,0.15113755449963112
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,50,2,avoid_camera_multi_pose,150,0.0,0.0,0.0,1.0,0.045732968971133235,0.08162240162491799
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_multi,avoid_reach,color,diverse_train,20,0,avoid_color_multi,150,0.0,0.0,0.0,1.0,0.03302077693243821,0.25335152020057045
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_narrow,reach,spatial_distribution,narrow_train,20,2,spatial_narrow,150,0.0,0.013333333333333334,0.15333333333333332,0.72,0.041142450881501036,0.21200437205533187
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,20,0,avoid_spatial_wide,150,0.0,0.006666666666666667,0.04,0.24666666666666667,0.11031389127795894,0.1494133451084296
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,50,1,avoid_spatial_wide,150,0.03333333333333333,0.12666666666666668,0.34,0.6533333333333333,0.044928848752751945,0.33612182170152666
Partial ResNet,partial_resnet18_bc_128px_v1,ood,color_red_only,reach,color,fixed_train,20,0,color_ood_eval,150,0.0,0.0,0.0,0.0,0.06571838162839412,0.34108533104260763
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_color_multi,avoid_reach,color,diverse_train,50,2,avoid_color_ood_eval,150,0.0,0.0,0.0,1.0,0.04098139852285385,0.44011030515034993
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,20,0,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.5133333333333333,0.06366686329245567,0.26727915326754254
Partial ResNet,partial_resnet18_bc_128px_v1,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,50,1,lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.22666666666666666,0.0637581500907739,0.25384667456150056
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,20,1,camera_extreme_ood_eval,150,0.04666666666666667,0.08,0.1,0.26,0.06714892637450248,0.2340144337636108
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,5,1,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.013333333333333334,0.1,0.12801859829574824,0.23039647365609806
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,50,1,camera_extreme_ood_eval,150,0.02666666666666667,0.06,0.2,0.6266666666666667,0.050154510436890024,0.23561996494419873
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,20,0,camera_extreme_ood_eval,150,0.006666666666666667,0.013333333333333334,0.02,0.03333333333333333,0.0918323864772295,0.22572817981243135
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_color_multi,avoid_reach,color,diverse_train,5,2,avoid_color_ood_eval,150,0.0,0.0,0.0,1.0,0.03766002962986628,0.27143285195032757
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,50,0,camera_extreme_ood_eval,150,0.06,0.2866666666666667,0.7666666666666667,1.0,0.01497675989366447,0.10787497606516505
Partial ResNet,partial_resnet18_bc_128px_v1,ood,lighting_fixed,reach,lighting_direction_intensity,fixed_train,50,2,lighting_extreme_ood_eval,150,0.0,0.22666666666666666,0.22666666666666666,1.0,0.032169284907480084,0.22200422873099646
Partial ResNet,partial_resnet18_bc_128px_v1,ood,spatial_wide,reach,spatial_distribution,wide_train,5,0,spatial_edge_ood_eval,150,0.0,0.0,0.04,0.12666666666666668,0.12588532318671544,0.24642370882133643
Partial ResNet,partial_resnet18_bc_128px_v1,ood,color_multi,reach,color,diverse_train,50,0,color_ood_eval,150,0.0,0.0,0.0,0.0,0.057588473334908484,0.25884600698947907
Partial ResNet,partial_resnet18_bc_128px_v1,ood,spatial_narrow,reach,spatial_distribution,narrow_train,20,2,spatial_edge_ood_eval,150,0.0,0.02,0.03333333333333333,0.14,0.12715213370199005,0.26013224403063456
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,50,0,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.02666666666666667,0.12,0.1473770857229829,0.28496253028512003
Partial ResNet,partial_resnet18_bc_128px_v1,ood,color_red_only,reach,color,fixed_train,5,2,color_ood_eval,150,0.0,0.0,0.0,0.2733333333333333,0.07140801166494687,0.2904713700215022
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_color_red_only,avoid_reach,color,fixed_train,20,0,avoid_color_ood_eval,150,0.0,0.0,0.26,0.72,0.05777142681181431,0.289218731323878
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,5,2,avoid_spatial_edge_ood_eval,150,0.0,0.006666666666666667,0.013333333333333334,0.14666666666666667,0.13612910697236658,0.28131571985781195
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_color_multi,avoid_reach,color,diverse_train,20,2,avoid_color_ood_eval,150,0.0,0.0,0.0,0.0,0.07478221982717514,0.07898711159825325
Partial ResNet,partial_resnet18_bc_128px_v1,ood,spatial_wide,reach,spatial_distribution,wide_train,20,1,spatial_edge_ood_eval,150,0.0,0.0,0.006666666666666667,0.13333333333333333,0.09737227843453487,0.23278067576388517
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,20,2,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.0,0.06666666666666667,0.16780551084627707,0.23251675367355346
Partial ResNet,partial_resnet18_bc_128px_v1,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,50,0,lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.68,0.04060470615824063,0.22289619386196136
Partial ResNet,partial_resnet18_bc_128px_v1,ood,color_red_only,reach,color,fixed_train,50,1,color_ood_eval,150,0.0,0.0,0.25333333333333335,0.25333333333333335,0.05646742042154074,0.3147979817787806
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,20,2,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.0,1.0,0.036977067415912945,0.2210497929652532
Partial ResNet,partial_resnet18_bc_128px_v1,ood,spatial_wide,reach,spatial_distribution,wide_train,50,0,spatial_edge_ood_eval,150,0.006666666666666667,0.04,0.16666666666666666,0.46,0.05912322215580692,0.1430941319776078
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_color_red_only,avoid_reach,color,fixed_train,5,0,avoid_color_ood_eval,150,0.0,0.0,0.0,0.0,0.06125987981756528,0.17883188406626382
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,5,0,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.013333333333333334,0.11333333333333333,0.11807967315117518,0.3461508187651634
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,20,1,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.28,0.15080095134675503,0.3649820639193058
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,50,0,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.006666666666666667,0.06,0.12880683430780968,0.3791566588481267
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_color_red_only,avoid_reach,color,fixed_train,50,0,avoid_color_ood_eval,150,0.0,0.0,0.0,0.26,0.060915520091851555,0.3119456626971563
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,20,1,avoid_spatial_edge_ood_eval,150,0.0,0.006666666666666667,0.08,0.4,0.07456154112393658,0.2088302234063546
Partial ResNet,partial_resnet18_bc_128px_v1,ood,color_multi,reach,color,diverse_train,20,1,color_ood_eval,150,0.0,0.0,0.21333333333333335,0.21333333333333335,0.05020898396770159,0.24889624635378518
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,5,0,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.006666666666666667,0.04,0.1585430562744538,0.3147820639361938
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,5,1,camera_extreme_ood_eval,150,0.013333333333333334,0.04,0.05333333333333334,0.26,0.07520656998114039,0.28806363853315514
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,5,0,camera_extreme_ood_eval,150,0.006666666666666667,0.02666666666666667,0.06666666666666667,0.36,0.06485052675008773,0.2617035837968191
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,50,0,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,0.4266666666666667,0.050242499299347404,0.41661052544911703
Partial ResNet,partial_resnet18_bc_128px_v1,ood,lighting_fixed,reach,lighting_direction_intensity,fixed_train,20,2,lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.5066666666666667,0.05254444887240728,0.2014501827955246
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,20,2,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.44,0.07324682737390201,0.18790680646896363
Partial ResNet,partial_resnet18_bc_128px_v1,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,20,1,lighting_extreme_ood_eval,150,0.0,0.0,0.22666666666666666,0.41333333333333333,0.09516977292795976,0.23749309475223224
Partial ResNet,partial_resnet18_bc_128px_v1,ood,color_red_only,reach,color,fixed_train,20,2,color_ood_eval,150,0.0,0.0,0.0,0.7466666666666667,0.04547605400284131,0.2248334155480067
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,20,1,camera_extreme_ood_eval,150,0.02666666666666667,0.07333333333333333,0.12666666666666668,0.5333333333333333,0.05162074282299727,0.2182917567746093
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,50,1,camera_extreme_ood_eval,150,0.04,0.10666666666666667,0.38666666666666666,0.9666666666666667,0.025808619035718343,0.13513352599538242
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,20,0,camera_extreme_ood_eval,150,0.0,0.006666666666666667,0.04,0.56,0.04876881647234162,0.2385031679024299
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,50,0,camera_extreme_ood_eval,150,0.0,0.0,0.0,0.006666666666666667,0.08502742772301038,0.22098136941591898
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,20,1,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.0,0.13982277502616247,0.40958689550558725
Partial ResNet,partial_resnet18_bc_128px_v1,ood,color_multi,reach,color,diverse_train,50,2,color_ood_eval,150,0.0,0.0,0.0,0.2733333333333333,0.05583890669047833,0.4312339019775391
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_color_multi,avoid_reach,color,diverse_train,20,1,avoid_color_ood_eval,150,0.0,0.0,0.0,0.0,0.20588762005170186,0.6624121741453807
Partial ResNet,partial_resnet18_bc_128px_v1,ood,spatial_wide,reach,spatial_distribution,wide_train,20,2,spatial_edge_ood_eval,150,0.0,0.013333333333333334,0.1,0.25333333333333335,0.10960552087674538,0.18258471018945177
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,20,2,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.0,0.08,0.14748481464882693,0.22627495085199675
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,20,1,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.03333333333333333,0.14,0.11991720598191023,0.3158778501053651
Partial ResNet,partial_resnet18_bc_128px_v1,ood,color_red_only,reach,color,fixed_train,5,0,color_ood_eval,150,0.0,0.0,0.0,0.4866666666666667,0.06079878432055314,0.2611033250888189
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,20,0,avoid_camera_extreme_ood_eval,150,0.0,0.013333333333333334,0.02,0.14666666666666667,0.14943202344390252,0.30821372747421266
Partial ResNet,partial_resnet18_bc_128px_v1,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,5,2,lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.26666666666666666,0.07009302298227946,0.18278153161207836
Partial ResNet,partial_resnet18_bc_128px_v1,ood,spatial_narrow,reach,spatial_distribution,narrow_train,5,0,spatial_edge_ood_eval,150,0.0,0.0,0.006666666666666667,0.08,0.15634469502295056,0.2869084376531343
Partial ResNet,partial_resnet18_bc_128px_v1,ood,lighting_fixed,reach,lighting_direction_intensity,fixed_train,5,1,lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.41333333333333333,0.17466165627042451,0.598327792485555
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,20,0,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.013333333333333334,0.9333333333333333,0.039304092973470685,0.2527092610299587
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_color_multi,avoid_reach,color,diverse_train,50,1,avoid_color_ood_eval,150,0.5066666666666667,0.7666666666666667,1.0,1.0,0.006903827066222826,0.2634368576606115
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_color_multi,avoid_reach,color,diverse_train,5,1,avoid_color_ood_eval,150,0.0,0.0,0.0,0.0,0.23566297064224878,0.721836587190628
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,5,1,avoid_spatial_edge_ood_eval,150,0.0,0.006666666666666667,0.03333333333333333,0.13333333333333333,0.18950857682774463,0.5900586444139481
Partial ResNet,partial_resnet18_bc_128px_v1,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,20,0,lighting_extreme_ood_eval,150,0.0,0.26666666666666666,0.26666666666666666,0.49333333333333335,0.05840612431367238,0.26819875061511994
Partial ResNet,partial_resnet18_bc_128px_v1,ood,spatial_narrow,reach,spatial_distribution,narrow_train,50,0,spatial_edge_ood_eval,150,0.03333333333333333,0.04,0.09333333333333334,0.26,0.08993224134009022,0.1555377197882626
Partial ResNet,partial_resnet18_bc_128px_v1,ood,color_multi,reach,color,diverse_train,5,1,color_ood_eval,150,0.0,0.0,0.0,1.0,0.03796964441736539,0.14102973294754823
Partial ResNet,partial_resnet18_bc_128px_v1,ood,lighting_fixed,reach,lighting_direction_intensity,fixed_train,5,0,lighting_extreme_ood_eval,150,0.0,0.0,0.26666666666666666,0.8133333333333334,0.039343035345276195,0.20984013001124063
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,50,0,avoid_spatial_edge_ood_eval,150,0.013333333333333334,0.07333333333333333,0.21333333333333335,0.6533333333333333,0.061382421750264864,0.21496410852919023
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,20,0,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.0,0.11670638635754585,0.21066613574822743
Partial ResNet,partial_resnet18_bc_128px_v1,ood,spatial_narrow,reach,spatial_distribution,narrow_train,20,1,spatial_edge_ood_eval,150,0.006666666666666667,0.013333333333333334,0.08,0.26,0.09775928303754577,0.18871705025434493
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,5,2,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.02,0.14,0.1373948599025607,0.2430979834496975
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,5,1,camera_extreme_ood_eval,150,0.013333333333333334,0.04,0.12,0.5266666666666666,0.048487832291672625,0.17559361096471549
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,5,0,camera_extreme_ood_eval,150,0.006666666666666667,0.006666666666666667,0.02666666666666667,0.20666666666666667,0.0867016187030822,0.26395752812425294
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,5,1,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,0.03333333333333333,0.10941886022686959,0.40937134419878324
Partial ResNet,partial_resnet18_bc_128px_v1,ood,spatial_wide,reach,spatial_distribution,wide_train,50,1,spatial_edge_ood_eval,150,0.0,0.006666666666666667,0.20666666666666667,0.54,0.056508028289924066,0.09821673224369686
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,20,2,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,0.0,0.13093895052870114,0.24594836483399074
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,20,2,camera_extreme_ood_eval,150,0.0,0.0,0.006666666666666667,0.11333333333333333,0.07586885466550787,0.25956139728426936
Partial ResNet,partial_resnet18_bc_128px_v1,ood,color_multi,reach,color,diverse_train,20,2,color_ood_eval,150,0.0,0.0,0.0,1.0,0.04151775620877743,0.23015829185644784
Partial ResNet,partial_resnet18_bc_128px_v1,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,50,2,camera_extreme_ood_eval,150,0.0,0.0,0.006666666666666667,0.9933333333333333,0.03575644720345736,0.2548986758788427
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,50,1,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,0.09333333333333334,0.09191092307368914,0.20611255606015524
Partial ResNet,partial_resnet18_bc_128px_v1,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,50,1,avoid_spatial_edge_ood_eval,150,0.006666666666666667,0.12,0.22666666666666666,0.48,0.05588874699547887,0.44517787781854473
Partial ResNet,partial_resnet18_bc_128px_v1,ood,color_red_only,reach,color,fixed_train,50,2,color_ood_eval,150,0.0,0.0,0.21333333333333335,1.0,0.03415258266031742,0.2507052387793859
